step,tokens_processed,split,loss,perplexity,wallclock_sec
7500,19200000,train,2.3085827231407166,10.06015651941698,175.70383024215698
7500,19200000,valid,2.298339253664017,9.95763161502577,175.70391178131104
7750,19840000,train,2.312685024738312,10.101511082026882,181.19670915603638
7750,19840000,valid,2.289658319950104,9.87156418833398,181.19678616523743
8000,20480000,train,2.262611985206604,9.60815277253565,186.6177842617035
8000,20480000,valid,2.305416077375412,10.028349954018024,186.6178686618805
8250,21120000,train,2.2345572412014008,9.342344531105871,192.22786903381348
8250,21120000,valid,2.2221125960350037,9.226802797483192,192.22794675827026
8500,21760000,train,2.2538923621177673,9.524737505142202,197.9704761505127
8500,21760000,valid,2.2000645995140076,9.025596529751631,197.97055649757385
8750,22400000,train,2.2827029824256897,9.803142351828777,203.8298408985138
8750,22400000,valid,2.229096919298172,9.291471341031297,203.82992124557495
9000,23040000,train,2.1962501227855684,8.991234180684042,209.42812299728394
9000,23040000,valid,2.2121939659118652,9.135737919310827,209.42820596694946
9250,23680000,train,2.257058399915695,9.55494097152748,215.10001230239868
9250,23680000,valid,2.234069412946701,9.337788182926507,215.10009002685547
9500,24320000,train,2.199404239654541,9.019638355581689,220.57725143432617
9500,24320000,valid,2.2472277224063872,9.461469624323282,220.57733368873596
9750,24960000,train,2.2016051173210145,9.039511337177004,226.95345997810364
9750,24960000,valid,2.19552903175354,8.984753019383964,226.95355081558228
10000,25600000,train,2.136331558227539,8.468315057419078,232.93454813957214
10000,25600000,valid,2.1597402572631834,8.66888568591615,232.9346375465393
10250,26240000,train,2.1515744864940642,8.59838578732971,238.8258180618286
10250,26240000,valid,2.1508125841617582,8.591837152171264,238.82590246200562
10500,26880000,train,2.1068276464939117,8.222116408049898,244.63483381271362
10500,26880000,valid,2.212153732776642,9.135370367325688,244.63491702079773
10750,27520000,train,2.1056332170963286,8.212301533256142,250.09915447235107
10750,27520000,valid,2.0781256556510925,7.989479834957174,250.09923434257507
11000,28160000,train,2.163271349668503,8.69955043048537,255.80831170082092
11000,28160000,valid,2.1266170859336855,8.386448136207832,255.80840229988098
11250,28800000,train,2.0842139303684233,8.038270357382906,261.5383791923523
11250,28800000,valid,2.1082186698913574,8.233561522715688,261.5384657382965
11500,29440000,train,2.078118550777435,7.989423070914009,267.02073884010315
